match_id,competition_name,season,date,time,home_team_id,away_team_id,home_goals,away_goals,home_shots,away_shots,home_sot,away_sot,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,venue,referee,goal_difference,total_goals,total_cards,home_shot_accuracy,away_shot_accuracy,result
70,Bundesliga,2022-23,2023-10-21,17:30:00,16,2,1.0,3.0,14.0,12.0,3.0,5.0,12.0,10.0,2.0,7.0,3.0,2.0,0.0,0.0,,,-2.0,4.0,5.0,21.428571428571427,41.66666666666667,A
71,Bundesliga,2022-23,2023-10-22,14:30:00,14,4,3.0,1.0,21.0,5.0,8.0,2.0,13.0,10.0,8.0,3.0,0.0,2.0,0.0,1.0,,,2.0,4.0,3.0,38.095238095238095,40.0,H
72,Bundesliga,2022-23,2023-10-22,16:30:00,12,3,2.0,5.0,16.0,9.0,5.0,6.0,11.0,11.0,6.0,5.0,3.0,2.0,0.0,0.0,,,-3.0,7.0,5.0,31.25,66.66666666666666,A
73,Bundesliga,2022-23,2023-10-27,19:30:00,10,16,2.0,2.0,10.0,10.0,4.0,4.0,14.0,21.0,5.0,4.0,3.0,3.0,0.0,0.0,,,0.0,4.0,6.0,40.0,40.0,D
74,Bundesliga,2022-23,2023-10-28,14:30:00,3,11,3.0,2.0,9.0,13.0,5.0,6.0,19.0,14.0,5.0,5.0,6.0,4.0,1.0,0.0,,,1.0,5.0,11.0,55.55555555555556,46.15384615384615,H
75,Bundesliga,2022-23,2023-10-28,14:30:00,2,18,8.0,0.0,28.0,10.0,16.0,4.0,15.0,13.0,7.0,1.0,1.0,2.0,1.0,2.0,,,8.0,8.0,6.0,57.14285714285714,40.0,H
76,Bundesliga,2022-23,2023-10-28,14:30:00,4,12,2.0,1.0,11.0,8.0,6.0,3.0,5.0,18.0,6.0,4.0,0.0,3.0,0.0,0.0,,,1.0,3.0,3.0,54.54545454545454,37.5,H
77,Bundesliga,2022-23,2023-10-28,14:30:00,9,5,2.0,3.0,23.0,7.0,10.0,5.0,13.0,11.0,6.0,0.0,2.0,1.0,0.0,0.0,,,-1.0,5.0,3.0,43.47826086956522,71.42857142857143,A
78,Bundesliga,2022-23,2023-10-28,14:30:00,1,15,2.0,0.0,9.0,7.0,3.0,2.0,12.0,14.0,3.0,3.0,1.0,4.0,0.0,1.0,,,2.0,2.0,6.0,33.33333333333333,28.57142857142857,H
79,Bundesliga,2022-23,2023-10-28,17:30:00,8,14,6.0,0.0,24.0,6.0,13.0,1.0,8.0,13.0,11.0,1.0,2.0,4.0,0.0,1.0,,,6.0,6.0,7.0,54.166666666666664,16.666666666666664,H
80,Bundesliga,2022-23,2023-10-29,14:30:00,17,13,3.0,3.0,11.0,14.0,7.0,4.0,11.0,10.0,0.0,4.0,3.0,2.0,0.0,0.0,,,0.0,6.0,5.0,63.63636363636363,28.57142857142857,D
81,Bundesliga,2022-23,2023-10-29,16:30:00,7,6,2.0,1.0,19.0,10.0,4.0,4.0,9.0,10.0,11.0,4.0,0.0,2.0,0.0,0.0,,,1.0,3.0,2.0,21.052631578947366,40.0,H
82,Bundesliga,2022-23,2023-11-03,19:30:00,18,10,1.0,2.0,15.0,9.0,4.0,4.0,7.0,16.0,11.0,2.0,2.0,5.0,1.0,0.0,,,-1.0,3.0,8.0,26.666666666666668,44.44444444444444,A
83,Bundesliga,2022-23,2023-11-04,14:30:00,14,3,1.0,1.0,28.0,18.0,12.0,3.0,10.0,10.0,10.0,2.0,1.0,4.0,0.0,0.0,,,0.0,2.0,5.0,42.857142857142854,16.666666666666664,D
84,Bundesliga,2022-23,2023-11-04,14:30:00,6,4,3.0,3.0,15.0,10.0,8.0,5.0,7.0,10.0,8.0,2.0,2.0,2.0,0.0,0.0,,,0.0,6.0,4.0,53.333333333333336,50.0,D
85,Bundesliga,2022-23,2023-11-04,14:30:00,5,7,2.0,3.0,12.0,10.0,7.0,4.0,6.0,10.0,4.0,3.0,3.0,2.0,0.0,0.0,,,-1.0,5.0,5.0,58.333333333333336,40.0,A
86,Bundesliga,2022-23,2023-11-04,14:30:00,16,8,2.0,0.0,10.0,10.0,3.0,2.0,13.0,9.0,2.0,7.0,3.0,1.0,0.0,0.0,,,2.0,2.0,4.0,30.0,20.0,H
87,Bundesliga,2022-23,2023-11-04,14:30:00,15,17,0.0,3.0,10.0,4.0,3.0,3.0,13.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,,,-3.0,3.0,1.0,30.0,75.0,A
88,Bundesliga,2022-23,2023-11-04,17:30:00,13,2,0.0,4.0,15.0,14.0,1.0,8.0,14.0,6.0,3.0,2.0,3.0,2.0,0.0,0.0,,,-4.0,4.0,5.0,6.666666666666667,57.14285714285714,A
89,Bundesliga,2022-23,2023-11-05,14:30:00,11,1,2.0,2.0,15.0,13.0,5.0,4.0,14.0,17.0,5.0,2.0,4.0,1.0,1.0,0.0,,,0.0,4.0,6.0,33.33333333333333,30.76923076923077,D
90,Bundesliga,2022-23,2023-11-05,16:30:00,12,9,2.0,0.0,19.0,14.0,2.0,2.0,7.0,13.0,9.0,6.0,2.0,2.0,0.0,0.0,,,2.0,2.0,4.0,10.526315789473683,14.285714285714285,H
